Play,Act,Scene,Character,Line Number,Text
The Tragedy of Antony and Cleopatra,2,3,SOOTHSAYER,3,"Thou art sure to lose; and, of that natural luck,"
The Tragedy of Antony and Cleopatra,2,3,SOOTHSAYER,4,"He beats thee 'gainst the odds: thy lustre thickens,"
The Tragedy of Antony and Cleopatra,2,3,SOOTHSAYER,5,"When he shines by: I say again, thy spirit"
The Tragedy of Antony and Cleopatra,2,3,SOOTHSAYER,6,Is all afraid to govern thee near him;
The Tragedy of Antony and Cleopatra,2,3,SOOTHSAYER,7,"But, he away, 'tis noble."
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,1,Get thee gone:
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,2,Say to Ventidius I would speak with him:
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,3,"He shall to Parthia. Be it art or hap,"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,4,He hath spoken true: the very dice obey him;
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,5,And in our sports my better cunning faints
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,6,"Under his chance: if we draw lots, he speeds;"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,7,"His cocks do win the battle still of mine,"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,8,When it is all to nought; and his quails ever
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,9,"Beat mine, inhoop'd, at odds. I will to Egypt:"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,10,"And though I make this marriage for my peace,"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,11,I' the east my pleasure lies.
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,12,"O, come, Ventidius,"
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,13,You must to Parthia: your commission's ready;
The Tragedy of Antony and Cleopatra,2,3,MARK ANTONY,14,"Follow me, and receive't."
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,1,"Trouble yourselves no further: pray you, hasten"
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,2,Your generals after.
The Tragedy of Antony and Cleopatra,2,4,AGRIPPA,1,"Sir, Mark Antony"
The Tragedy of Antony and Cleopatra,2,4,AGRIPPA,2,"Will e'en but kiss Octavia, and we'll follow."
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,1,"Till I shall see you in your soldier's dress,"
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,2,"Which will become you both, farewell."
The Tragedy of Antony and Cleopatra,2,4,MECAENAS,1,"We shall,"
The Tragedy of Antony and Cleopatra,2,4,MECAENAS,2,"As I conceive the journey, be at the Mount"
The Tragedy of Antony and Cleopatra,2,4,MECAENAS,3,"Before you, Lepidus."
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,1,Your way is shorter;
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,2,My purposes do draw me much about:
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,3,You'll win two days upon me.
The Tragedy of Antony and Cleopatra,2,4,MECAENAS,1,"Sir, good success!"
The Tragedy of Antony and Cleopatra,2,4,AGRIPPA,1,"Sir, good success!"
The Tragedy of Antony and Cleopatra,2,4,LEPIDUS,1,Farewell.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Give me some music; music, moody food"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,Of us that trade in love.
The Tragedy of Antony and Cleopatra,2,5,ATTENDANTS,1,"The music, ho!"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Let it alone; let's to billiards: come, Charmian."
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,My arm is sore; best play with Mardian.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,As well a woman with an eunuch play'd
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"As with a woman. Come, you'll play with me, sir?"
The Tragedy of Antony and Cleopatra,2,5,MARDIAN,1,"As well as I can, madam."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"And when good will is show'd, though't come"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"too short,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,The actor may plead pardon. I'll none now:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Give me mine angle; we'll to the river: there,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"My music playing far off, I will betray"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,Tawny-finn'd fishes; my bended hook shall pierce
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,7,"Their slimy jaws; and, as I draw them up,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,8,"I'll think them every one an Antony,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,9,"And say 'Ah, ha! you're caught.'"
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,'Twas merry when
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,2,You wager'd on your angling; when your diver
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,3,"Did hang a salt-fish on his hook, which he"
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,4,With fervency drew up.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"That time,--O times!--"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,I laugh'd him out of patience; and that night
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"I laugh'd him into patience; and next morn,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Ere the ninth hour, I drunk him to his bed;"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Then put my tires and mantles on him, whilst"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,I wore his sword Philippan.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,7,"O, from Italy"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,8,"Ram thou thy fruitful tidings in mine ears,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,9,That long time have been barren.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Madam, madam,--"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Antonius dead!--If thou say so, villain,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"Thou kill'st thy mistress: but well and free,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"If thou so yield him, there is gold, and here"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,My bluest veins to kiss; a hand that kings
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Have lipp'd, and trembled kissing."
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"First, madam, he is well."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Why, there's more gold."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"But, sirrah, mark, we use"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"To say the dead are well: bring it to that,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,The gold I give thee will I melt and pour
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,Down thy ill-uttering throat.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Good madam, hear me."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Well, go to, I will;"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,But there's no goodness in thy face: if Antony
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"Be free and healthful,--so tart a favour"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"To trumpet such good tidings! If not well,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Thou shouldst come like a Fury crown'd with snakes,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,Not like a formal man.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,Will't please you hear me?
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,I have a mind to strike thee ere thou speak'st:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"Yet if thou say Antony lives, is well,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"Or friends with Caesar, or not captive to him,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"I'll set thee in a shower of gold, and hail"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,Rich pearls upon thee.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Madam, he's well."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,Well said.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,And friends with Caesar.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,Thou'rt an honest man.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,Caesar and he are greater friends than ever.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,Make thee a fortune from me.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"But yet, madam,--"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"I do not like 'But yet,' it does allay"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,The good precedence; fie upon 'But yet'!
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,'But yet' is as a gaoler to bring forth
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Some monstrous malefactor. Prithee, friend,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Pour out the pack of matter to mine ear,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,The good and bad together: he's friends with Caesar:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,7,In state of health thou say'st; and thou say'st free.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Free, madam! no; I made no such report:"
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,2,He's bound unto Octavia.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,For what good turn?
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,For the best turn i' the bed.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"I am pale, Charmian."
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Madam, he's married to Octavia."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,The most infectious pestilence upon thee!
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Good madam, patience."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"What say you? Hence,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,Horrible villain! or I'll spurn thine eyes
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,Like balls before me; I'll unhair thy head:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Thou shalt be whipp'd with wire, and stew'd in brine,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,Smarting in lingering pickle.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Gracious madam,"
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,2,I that do bring the news made not the match.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Say 'tis not so, a province I will give thee,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,And make thy fortunes proud: the blow thou hadst
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,Shall make thy peace for moving me to rage;
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,And I will boot thee with what gift beside
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,Thy modesty can beg.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"He's married, madam."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"Rogue, thou hast lived too long."
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Nay, then I'll run."
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,2,"What mean you, madam? I have made no fault."
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,"Good madam, keep yourself within yourself:"
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,2,The man is innocent.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,Some innocents 'scape not the thunderbolt.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,Melt Egypt into Nile! and kindly creatures
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,Turn all to serpents! Call the slave again:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Though I am mad, I will not bite him: call."
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,He is afeard to come.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,I will not hurt him.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"These hands do lack nobility, that they strike"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,A meaner than myself; since I myself
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,Have given myself the cause.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Come hither, sir."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,"Though it be honest, it is never good"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,7,To bring bad news: give to a gracious message.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,8,An host of tongues; but let ill tidings tell
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,9,Themselves when they be felt.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,I have done my duty.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,Is he married?
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,"I cannot hate thee worser than I do,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,If thou again say 'Yes.'
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"He's married, madam."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,The gods confound thee! dost thou hold there still?
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,"Should I lie, madam?"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"O, I would thou didst,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,So half my Egypt were submerged and made
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"A cistern for scaled snakes! Go, get thee hence:"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Hadst thou Narcissus in thy face, to me"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,Thou wouldst appear most ugly. He is married?
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,I crave your highness' pardon.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,He is married?
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,1,Take no offence that I would not offend you:
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,2,To punish me for what you make me do.
The Tragedy of Antony and Cleopatra,2,5,MESSENGER,3,Seems much unequal: he's married to Octavia.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"O, that his fault should make a knave of thee,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,That art not what thou'rt sure of! Get thee hence:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,The merchandise which thou hast brought from Rome
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Are all too dear for me: lie they upon thy hand,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,And be undone by 'em!
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,"Good your highness, patience."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,"In praising Antony, I have dispraised Caesar."
The Tragedy of Antony and Cleopatra,2,5,CHARMIAN,1,"Many times, madam."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,1,I am paid for't now.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,2,Lead me from hence:
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,3,"I faint: O Iras, Charmian! 'tis no matter."
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,4,"Go to the fellow, good Alexas; bid him"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,5,"Report the feature of Octavia, her years,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,6,"Her inclination, let him not leave out"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,7,The colour of her hair: bring me word quickly.
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,8,"Let him for ever go:--let him not--Charmian,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,9,"Though he be painted one way like a Gorgon,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,10,The other way's a Mars. Bid you Alexas
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,11,"Bring me word how tall she is. Pity me, Charmian,"
The Tragedy of Antony and Cleopatra,2,5,CLEOPATRA,12,But do not speak to me. Lead me to my chamber.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"Your hostages I have, so have you mine;"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,And we shall talk before we fight.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,Most meet
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,2,That first we come to words; and therefore have we
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,3,Our written purposes before us sent;
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,4,"Which, if thou hast consider'd, let us know"
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,5,"If 'twill tie up thy discontented sword,"
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,6,And carry back to Sicily much tall youth
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,7,That else must perish here.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"To you all three,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"The senators alone of this great world,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,"Chief factors for the gods, I do not know"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,"Wherefore my father should revengers want,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,5,"Having a son and friends; since Julius Caesar,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,6,"Who at Philippi the good Brutus ghosted,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,7,There saw you labouring for him. What was't
The Tragedy of Antony and Cleopatra,2,6,POMPEY,8,That moved pale Cassius to conspire; and what
The Tragedy of Antony and Cleopatra,2,6,POMPEY,9,"Made the all-honour'd, honest Roman, Brutus,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,10,"With the arm'd rest, courtiers and beauteous freedom,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,11,To drench the Capitol; but that they would
The Tragedy of Antony and Cleopatra,2,6,POMPEY,12,Have one man but a man? And that is it
The Tragedy of Antony and Cleopatra,2,6,POMPEY,13,Hath made me rig my navy; at whose burthen
The Tragedy of Antony and Cleopatra,2,6,POMPEY,14,The anger'd ocean foams; with which I meant
The Tragedy of Antony and Cleopatra,2,6,POMPEY,15,To scourge the ingratitude that despiteful Rome
The Tragedy of Antony and Cleopatra,2,6,POMPEY,16,Cast on my noble father.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,Take your time.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"Thou canst not fear us, Pompey, with thy sails;"
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,2,"We'll speak with thee at sea: at land, thou know'st"
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,3,How much we do o'er-count thee.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"At land, indeed,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,Thou dost o'er-count me of my father's house:
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,"But, since the cuckoo builds not for himself,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,Remain in't as thou mayst.
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,1,Be pleased to tell us--
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,2,For this is from the present--how you take
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,3,The offers we have sent you.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,There's the point.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"Which do not be entreated to, but weigh"
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,2,What it is worth embraced.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,"And what may follow,"
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,2,To try a larger fortune.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,You have made me offer
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"Of Sicily, Sardinia; and I must"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,"Rid all the sea of pirates; then, to send"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,Measures of wheat to Rome; this 'greed upon
The Tragedy of Antony and Cleopatra,2,6,POMPEY,5,"To part with unhack'd edges, and bear back"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,6,Our targes undinted.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,That's our offer.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,That's our offer.
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,1,That's our offer.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"Know, then,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,I came before you here a man prepared
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,To take this offer: but Mark Antony
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,Put me to some impatience: though I lose
The Tragedy of Antony and Cleopatra,2,6,POMPEY,5,"The praise of it by telling, you must know,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,6,"When Caesar and your brother were at blows,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,7,Your mother came to Sicily and did find
The Tragedy of Antony and Cleopatra,2,6,POMPEY,8,Her welcome friendly.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"I have heard it, Pompey;"
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,2,And am well studied for a liberal thanks
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,3,Which I do owe you.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,Let me have your hand:
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"I did not think, sir, to have met you here."
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"The beds i' the east are soft; and thanks to you,"
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,2,That call'd me timelier than my purpose hither;
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,3,For I have gain'd by 't.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,"Since I saw you last,"
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,2,There is a change upon you.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"Well, I know not"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,What counts harsh fortune casts upon my face;
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,"But in my bosom shall she never come,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,To make my heart her vassal.
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,1,Well met here.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"I hope so, Lepidus. Thus we are agreed:"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"I crave our composition may be written,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,And seal'd between us.
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,That's the next to do.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,We'll feast each other ere we part; and let's
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,Draw lots who shall begin.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"That will I, Pompey."
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"No, Antony, take the lot: but, first"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"Or last, your fine Egyptian cookery"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,Shall have the fame. I have heard that Julius Caesar
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,Grew fat with feasting there.
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,You have heard much.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"I have fair meanings, sir."
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,And fair words to them.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,Then so much have I heard:
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"And I have heard, Apollodorus carried--"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,No more of that: he did so.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"What, I pray you?"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,A certain queen to Caesar in a mattress.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"I know thee now: how farest thou, soldier?"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,Well;
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,2,"And well am like to do; for, I perceive,"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,3,Four feasts are toward.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,Let me shake thy hand;
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,"I never hated thee: I have seen thee fight,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,When I have envied thy behavior.
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,"Sir,"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,2,"I never loved you much; but I ha' praised ye,"
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,3,When you have well deserved ten times as much
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,4,As I have said you did.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,"Enjoy thy plainness,"
The Tragedy of Antony and Cleopatra,2,6,POMPEY,2,It nothing ill becomes thee.
The Tragedy of Antony and Cleopatra,2,6,POMPEY,3,Aboard my galley I invite you all:
The Tragedy of Antony and Cleopatra,2,6,POMPEY,4,"Will you lead, lords?"
The Tragedy of Antony and Cleopatra,2,6,OCTAVIUS CAESAR,1,"Show us the way, sir."
The Tragedy of Antony and Cleopatra,2,6,MARK ANTONY,1,"Show us the way, sir."
The Tragedy of Antony and Cleopatra,2,6,LEPIDUS,1,"Show us the way, sir."
The Tragedy of Antony and Cleopatra,2,6,POMPEY,1,Come.
The Tragedy of Antony and Cleopatra,2,6,MENAS,1,"made this treaty.--You and I have known, sir."
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,"At sea, I think."
The Tragedy of Antony and Cleopatra,2,6,MENAS,1,"We have, sir."
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,You have done well by water.
The Tragedy of Antony and Cleopatra,2,6,MENAS,1,And you by land.
The Tragedy of Antony and Cleopatra,2,6,DOMITIUS ENOBARBUS,1,I will praise any man that will praise me; though it
