Play,Act,Scene,Character,Line Number,Text
The Tragedy of Romeo and Juliet,1,5,NURSE,2,"Her mother is the lady of the house,"
The Tragedy of Romeo and Juliet,1,5,NURSE,3,"And a good lady, and a wise and virtuous"
The Tragedy of Romeo and Juliet,1,5,NURSE,4,"I nursed her daughter, that you talk'd withal;"
The Tragedy of Romeo and Juliet,1,5,NURSE,5,"I tell you, he that can lay hold of her"
The Tragedy of Romeo and Juliet,1,5,NURSE,6,Shall have the chinks.
The Tragedy of Romeo and Juliet,1,5,ROMEO,1,Is she a Capulet?
The Tragedy of Romeo and Juliet,1,5,ROMEO,2,O dear account! my life is my foe's debt.
The Tragedy of Romeo and Juliet,1,5,BENVOLIO,1,"Away, begone; the sport is at the best."
The Tragedy of Romeo and Juliet,1,5,ROMEO,1,"Ay, so I fear; the more is my unrest."
The Tragedy of Romeo and Juliet,1,5,CAPULET,1,"Nay, gentlemen, prepare not to be gone;"
The Tragedy of Romeo and Juliet,1,5,CAPULET,2,We have a trifling foolish banquet towards.
The Tragedy of Romeo and Juliet,1,5,CAPULET,3,"Is it e'en so? why, then, I thank you all"
The Tragedy of Romeo and Juliet,1,5,CAPULET,4,"I thank you, honest gentlemen; good night."
The Tragedy of Romeo and Juliet,1,5,CAPULET,5,"More torches here! Come on then, let's to bed."
The Tragedy of Romeo and Juliet,1,5,CAPULET,6,"Ah, sirrah, by my fay, it waxes late:"
The Tragedy of Romeo and Juliet,1,5,CAPULET,7,I'll to my rest.
The Tragedy of Romeo and Juliet,1,5,JULIET,1,"Come hither, nurse. What is yond gentleman?"
The Tragedy of Romeo and Juliet,1,5,NURSE,1,The son and heir of old Tiberio.
The Tragedy of Romeo and Juliet,1,5,JULIET,1,What's he that now is going out of door?
The Tragedy of Romeo and Juliet,1,5,NURSE,1,"Marry, that, I think, be young Petrucio."
The Tragedy of Romeo and Juliet,1,5,JULIET,1,"What's he that follows there, that would not dance?"
The Tragedy of Romeo and Juliet,1,5,NURSE,1,I know not.
The Tragedy of Romeo and Juliet,1,5,JULIET,1,Go ask his name: if he be married.
The Tragedy of Romeo and Juliet,1,5,JULIET,2,My grave is like to be my wedding bed.
The Tragedy of Romeo and Juliet,1,5,NURSE,1,"His name is Romeo, and a Montague;"
The Tragedy of Romeo and Juliet,1,5,NURSE,2,The only son of your great enemy.
The Tragedy of Romeo and Juliet,1,5,JULIET,1,My only love sprung from my only hate!
The Tragedy of Romeo and Juliet,1,5,JULIET,2,"Too early seen unknown, and known too late!"
The Tragedy of Romeo and Juliet,1,5,JULIET,3,"Prodigious birth of love it is to me,"
The Tragedy of Romeo and Juliet,1,5,JULIET,4,That I must love a loathed enemy.
The Tragedy of Romeo and Juliet,1,5,NURSE,1,What's this? what's this?
The Tragedy of Romeo and Juliet,1,5,JULIET,1,A rhyme I learn'd even now
The Tragedy of Romeo and Juliet,1,5,JULIET,2,Of one I danced withal.
The Tragedy of Romeo and Juliet,1,5,NURSE,1,"Anon, anon!"
The Tragedy of Romeo and Juliet,1,5,NURSE,2,"Come, let's away; the strangers all are gone."
The Tragedy of Romeo and Juliet,2,1,ROMEO,1,Can I go forward when my heart is here?
The Tragedy of Romeo and Juliet,2,1,ROMEO,2,"Turn back, dull earth, and find thy centre out."
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,1,Romeo! my cousin Romeo!
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,1,He is wise;
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,2,"And, on my lie, hath stol'n him home to bed."
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,1,"He ran this way, and leap'd this orchard wall:"
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,2,"Call, good Mercutio."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,1,"Nay, I'll conjure too."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,2,Romeo! humours! madman! passion! lover!
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,3,Appear thou in the likeness of a sigh:
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,4,"Speak but one rhyme, and I am satisfied;"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,5,Cry but 'Ay me!' pronounce but 'love' and 'dove;'
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,6,"Speak to my gossip Venus one fair word,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,7,"One nick-name for her purblind son and heir,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,8,"Young Adam Cupid, he that shot so trim,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,9,When King Cophetua loved the beggar-maid!
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,10,"He heareth not, he stirreth not, he moveth not;"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,11,"The ape is dead, and I must conjure him."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,12,"I conjure thee by Rosaline's bright eyes,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,13,"By her high forehead and her scarlet lip,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,14,"By her fine foot, straight leg and quivering thigh"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,15,"And the demesnes that there adjacent lie,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,16,That in thy likeness thou appear to us!
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,1,"And if he hear thee, thou wilt anger him."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,1,This cannot anger him: 'twould anger him
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,2,To raise a spirit in his mistress' circle
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,3,"Of some strange nature, letting it there stand"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,4,Till she had laid it and conjured it down;
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,5,That were some spite: my invocation
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,6,"Is fair and honest, and in his mistress' name"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,7,I conjure only but to raise up him.
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,1,"Come, he hath hid himself among these trees,"
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,2,To be consorted with the humorous night:
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,3,Blind is his love and best befits the dark.
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,1,"If love be blind, love cannot hit the mark."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,2,"Now will he sit under a medlar tree,"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,3,And wish his mistress were that kind of fruit
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,4,"As maids call medlars, when they laugh alone."
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,5,"Romeo, that she were, O, that she were"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,6,"An open et caetera, thou a poperin pear!"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,7,"Romeo, good night: I'll to my truckle-bed;"
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,8,This field-bed is too cold for me to sleep:
The Tragedy of Romeo and Juliet,2,1,MERCUTIO,9,"Come, shall we go?"
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,1,"Go, then; for 'tis in vain"
The Tragedy of Romeo and Juliet,2,1,BENVOLIO,2,To seek him here that means not to be found.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,He jests at scars that never felt a wound.
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"But, soft! what light through yonder window breaks?"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"It is the east, and Juliet is the sun."
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,"Arise, fair sun, and kill the envious moon,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,5,"Who is already sick and pale with grief,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,6,That thou her maid art far more fair than she:
The Tragedy of Romeo and Juliet,2,2,ROMEO,7,"Be not her maid, since she is envious;"
The Tragedy of Romeo and Juliet,2,2,ROMEO,8,Her vestal livery is but sick and green
The Tragedy of Romeo and Juliet,2,2,ROMEO,9,And none but fools do wear it; cast it off.
The Tragedy of Romeo and Juliet,2,2,ROMEO,10,"It is my lady, O, it is my love!"
The Tragedy of Romeo and Juliet,2,2,ROMEO,11,"O, that she knew she were!"
The Tragedy of Romeo and Juliet,2,2,ROMEO,12,She speaks yet she says nothing: what of that?
The Tragedy of Romeo and Juliet,2,2,ROMEO,13,Her eye discourses; I will answer it.
The Tragedy of Romeo and Juliet,2,2,ROMEO,14,"I am too bold, 'tis not to me she speaks:"
The Tragedy of Romeo and Juliet,2,2,ROMEO,15,"Two of the fairest stars in all the heaven,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,16,"Having some business, do entreat her eyes"
The Tragedy of Romeo and Juliet,2,2,ROMEO,17,To twinkle in their spheres till they return.
The Tragedy of Romeo and Juliet,2,2,ROMEO,18,"What if her eyes were there, they in her head?"
The Tragedy of Romeo and Juliet,2,2,ROMEO,19,"The brightness of her cheek would shame those stars,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,20,As daylight doth a lamp; her eyes in heaven
The Tragedy of Romeo and Juliet,2,2,ROMEO,21,Would through the airy region stream so bright
The Tragedy of Romeo and Juliet,2,2,ROMEO,22,That birds would sing and think it were not night.
The Tragedy of Romeo and Juliet,2,2,ROMEO,23,"See, how she leans her cheek upon her hand!"
The Tragedy of Romeo and Juliet,2,2,ROMEO,24,"O, that I were a glove upon that hand,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,25,That I might touch that cheek!
The Tragedy of Romeo and Juliet,2,2,JULIET,1,Ay me!
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,She speaks:
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"O, speak again, bright angel! for thou art"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"As glorious to this night, being o'er my head"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,As is a winged messenger of heaven
The Tragedy of Romeo and Juliet,2,2,ROMEO,5,Unto the white-upturned wondering eyes
The Tragedy of Romeo and Juliet,2,2,ROMEO,6,Of mortals that fall back to gaze on him
The Tragedy of Romeo and Juliet,2,2,ROMEO,7,When he bestrides the lazy-pacing clouds
The Tragedy of Romeo and Juliet,2,2,ROMEO,8,And sails upon the bosom of the air.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"O Romeo, Romeo! wherefore art thou Romeo?"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,Deny thy father and refuse thy name;
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Or, if thou wilt not, be but sworn my love,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,And I'll no longer be a Capulet.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,'Tis but thy name that is my enemy;
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"Thou art thyself, though not a Montague."
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"What's Montague? it is nor hand, nor foot,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"Nor arm, nor face, nor any other part"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,"Belonging to a man. O, be some other name!"
The Tragedy of Romeo and Juliet,2,2,JULIET,6,What's in a name? that which we call a rose
The Tragedy of Romeo and Juliet,2,2,JULIET,7,By any other name would smell as sweet;
The Tragedy of Romeo and Juliet,2,2,JULIET,8,"So Romeo would, were he not Romeo call'd,"
The Tragedy of Romeo and Juliet,2,2,JULIET,9,Retain that dear perfection which he owes
The Tragedy of Romeo and Juliet,2,2,JULIET,10,"Without that title. Romeo, doff thy name,"
The Tragedy of Romeo and Juliet,2,2,JULIET,11,And for that name which is no part of thee
The Tragedy of Romeo and Juliet,2,2,JULIET,12,Take all myself.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,I take thee at thy word:
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"Call me but love, and I'll be new baptized;"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,Henceforth I never will be Romeo.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,What man art thou that thus bescreen'd in night
The Tragedy of Romeo and Juliet,2,2,JULIET,2,So stumblest on my counsel?
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,By a name
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,I know not how to tell thee who I am:
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"My name, dear saint, is hateful to myself,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,Because it is an enemy to thee;
The Tragedy of Romeo and Juliet,2,2,ROMEO,5,"Had I it written, I would tear the word."
The Tragedy of Romeo and Juliet,2,2,JULIET,1,My ears have not yet drunk a hundred words
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"Of that tongue's utterance, yet I know the sound:"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,Art thou not Romeo and a Montague?
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"Neither, fair saint, if either thee dislike."
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"How camest thou hither, tell me, and wherefore?"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"The orchard walls are high and hard to climb,"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"And the place death, considering who thou art,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,If any of my kinsmen find thee here.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,With love's light wings did I o'er-perch these walls;
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"For stony limits cannot hold love out,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,And what love can do that dares love attempt;
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,Therefore thy kinsmen are no let to me.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"If they do see thee, they will murder thee."
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"Alack, there lies more peril in thine eye"
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"Than twenty of their swords: look thou but sweet,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,And I am proof against their enmity.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,I would not for the world they saw thee here.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,I have night's cloak to hide me from their sight;
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"And but thou love me, let them find me here:"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"My life were better ended by their hate,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,"Than death prorogued, wanting of thy love."
The Tragedy of Romeo and Juliet,2,2,JULIET,1,By whose direction found'st thou out this place?
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"By love, who first did prompt me to inquire;"
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,He lent me counsel and I lent him eyes.
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"I am no pilot; yet, wert thou as far"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,"As that vast shore wash'd with the farthest sea,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,5,I would adventure for such merchandise.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"Thou know'st the mask of night is on my face,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,Else would a maiden blush bepaint my cheek
The Tragedy of Romeo and Juliet,2,2,JULIET,3,For that which thou hast heard me speak to-night
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"Fain would I dwell on form, fain, fain deny"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,What I have spoke: but farewell compliment!
The Tragedy of Romeo and Juliet,2,2,JULIET,6,"Dost thou love me? I know thou wilt say 'Ay,'"
The Tragedy of Romeo and Juliet,2,2,JULIET,7,"And I will take thy word: yet if thou swear'st,"
The Tragedy of Romeo and Juliet,2,2,JULIET,8,Thou mayst prove false; at lovers' perjuries
The Tragedy of Romeo and Juliet,2,2,JULIET,9,"Then say, Jove laughs. O gentle Romeo,"
The Tragedy of Romeo and Juliet,2,2,JULIET,10,"If thou dost love, pronounce it faithfully:"
The Tragedy of Romeo and Juliet,2,2,JULIET,11,"Or if thou think'st I am too quickly won,"
The Tragedy of Romeo and Juliet,2,2,JULIET,12,"I'll frown and be perverse an say thee nay,"
The Tragedy of Romeo and Juliet,2,2,JULIET,13,"So thou wilt woo; but else, not for the world."
The Tragedy of Romeo and Juliet,2,2,JULIET,14,"In truth, fair Montague, I am too fond,"
The Tragedy of Romeo and Juliet,2,2,JULIET,15,And therefore thou mayst think my 'havior light:
The Tragedy of Romeo and Juliet,2,2,JULIET,16,"But trust me, gentleman, I'll prove more true"
The Tragedy of Romeo and Juliet,2,2,JULIET,17,Than those that have more cunning to be strange.
The Tragedy of Romeo and Juliet,2,2,JULIET,18,"I should have been more strange, I must confess,"
The Tragedy of Romeo and Juliet,2,2,JULIET,19,"But that thou overheard'st, ere I was ware,"
The Tragedy of Romeo and Juliet,2,2,JULIET,20,"My true love's passion: therefore pardon me,"
The Tragedy of Romeo and Juliet,2,2,JULIET,21,"And not impute this yielding to light love,"
The Tragedy of Romeo and Juliet,2,2,JULIET,22,Which the dark night hath so discovered.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"Lady, by yonder blessed moon I swear"
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,That tips with silver all these fruit-tree tops--
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"O, swear not by the moon, the inconstant moon,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"That monthly changes in her circled orb,"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,Lest that thy love prove likewise variable.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,What shall I swear by?
The Tragedy of Romeo and Juliet,2,2,JULIET,1,Do not swear at all;
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"Or, if thou wilt, swear by thy gracious self,"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Which is the god of my idolatry,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,And I'll believe thee.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,If my heart's dear love--
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"Well, do not swear: although I joy in thee,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,I have no joy of this contract to-night:
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"It is too rash, too unadvised, too sudden;"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"Too like the lightning, which doth cease to be"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,"Ere one can say 'It lightens.' Sweet, good night!"
The Tragedy of Romeo and Juliet,2,2,JULIET,6,"This bud of love, by summer's ripening breath,"
The Tragedy of Romeo and Juliet,2,2,JULIET,7,May prove a beauteous flower when next we meet.
The Tragedy of Romeo and Juliet,2,2,JULIET,8,"Good night, good night! as sweet repose and rest"
The Tragedy of Romeo and Juliet,2,2,JULIET,9,Come to thy heart as that within my breast!
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"O, wilt thou leave me so unsatisfied?"
The Tragedy of Romeo and Juliet,2,2,JULIET,1,What satisfaction canst thou have to-night?
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,The exchange of thy love's faithful vow for mine.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,I gave thee mine before thou didst request it:
The Tragedy of Romeo and Juliet,2,2,JULIET,2,And yet I would it were to give again.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"Wouldst thou withdraw it? for what purpose, love?"
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"But to be frank, and give it thee again."
The Tragedy of Romeo and Juliet,2,2,JULIET,2,And yet I wish but for the thing I have:
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"My bounty is as boundless as the sea,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"My love as deep; the more I give to thee,"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,"The more I have, for both are infinite."
The Tragedy of Romeo and Juliet,2,2,JULIET,6,"I hear some noise within; dear love, adieu!"
The Tragedy of Romeo and Juliet,2,2,JULIET,7,"Anon, good nurse! Sweet Montague, be true."
The Tragedy of Romeo and Juliet,2,2,JULIET,8,"Stay but a little, I will come again."
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"O blessed, blessed night! I am afeard."
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"Being in night, all this is but a dream,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,Too flattering-sweet to be substantial.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"Three words, dear Romeo, and good night indeed."
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"If that thy bent of love be honourable,"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Thy purpose marriage, send me word to-morrow,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"By one that I'll procure to come to thee,"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,Where and what time thou wilt perform the rite;
The Tragedy of Romeo and Juliet,2,2,JULIET,6,And all my fortunes at thy foot I'll lay
The Tragedy of Romeo and Juliet,2,2,JULIET,7,And follow thee my lord throughout the world.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"I come, anon.--But if thou mean'st not well,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,I do beseech thee--
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"By and by, I come:--"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,"To cease thy suit, and leave me to my grief:"
The Tragedy of Romeo and Juliet,2,2,JULIET,3,To-morrow will I send.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,So thrive my soul--
The Tragedy of Romeo and Juliet,2,2,JULIET,1,A thousand times good night!
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"A thousand times the worse, to want thy light."
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"Love goes toward love, as schoolboys from"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"their books,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,"But love from love, toward school with heavy looks."
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"Hist! Romeo, hist! O, for a falconer's voice,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,To lure this tassel-gentle back again!
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Bondage is hoarse, and may not speak aloud;"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"Else would I tear the cave where Echo lies,"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,"And make her airy tongue more hoarse than mine,"
The Tragedy of Romeo and Juliet,2,2,JULIET,6,With repetition of my Romeo's name.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,It is my soul that calls upon my name:
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"How silver-sweet sound lovers' tongues by night,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,Like softest music to attending ears!
The Tragedy of Romeo and Juliet,2,2,JULIET,1,Romeo!
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,My dear?
The Tragedy of Romeo and Juliet,2,2,JULIET,1,At what o'clock to-morrow
The Tragedy of Romeo and Juliet,2,2,JULIET,2,Shall I send to thee?
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,At the hour of nine.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,I will not fail: 'tis twenty years till then.
The Tragedy of Romeo and Juliet,2,2,JULIET,2,I have forgot why I did call thee back.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,Let me stand here till thou remember it.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"I shall forget, to have thee still stand there,"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,Remembering how I love thy company.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"And I'll still stay, to have thee still forget,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,Forgetting any other home but this.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,'Tis almost morning; I would have thee gone:
The Tragedy of Romeo and Juliet,2,2,JULIET,2,And yet no further than a wanton's bird;
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Who lets it hop a little from her hand,"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"Like a poor prisoner in his twisted gyves,"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,"And with a silk thread plucks it back again,"
The Tragedy of Romeo and Juliet,2,2,JULIET,6,So loving-jealous of his liberty.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,I would I were thy bird.
The Tragedy of Romeo and Juliet,2,2,JULIET,1,"Sweet, so would I:"
The Tragedy of Romeo and Juliet,2,2,JULIET,2,Yet I should kill thee with much cherishing.
The Tragedy of Romeo and Juliet,2,2,JULIET,3,"Good night, good night! parting is such"
The Tragedy of Romeo and Juliet,2,2,JULIET,4,"sweet sorrow,"
The Tragedy of Romeo and Juliet,2,2,JULIET,5,That I shall say good night till it be morrow.
The Tragedy of Romeo and Juliet,2,2,ROMEO,1,"Sleep dwell upon thine eyes, peace in thy breast!"
The Tragedy of Romeo and Juliet,2,2,ROMEO,2,"Would I were sleep and peace, so sweet to rest!"
The Tragedy of Romeo and Juliet,2,2,ROMEO,3,"Hence will I to my ghostly father's cell,"
The Tragedy of Romeo and Juliet,2,2,ROMEO,4,"His help to crave, and my dear hap to tell."
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,1,"The grey-eyed morn smiles on the frowning night,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,2,"Chequering the eastern clouds with streaks of light,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,3,And flecked darkness like a drunkard reels
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,4,From forth day's path and Titan's fiery wheels:
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,5,"Now, ere the sun advance his burning eye,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,6,"The day to cheer and night's dank dew to dry,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,7,I must up-fill this osier cage of ours
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,8,With baleful weeds and precious-juiced flowers.
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,9,The earth that's nature's mother is her tomb;
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,10,"What is her burying grave that is her womb,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,11,And from her womb children of divers kind
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,12,"We sucking on her natural bosom find,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,13,"Many for many virtues excellent,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,14,None but for some and yet all different.
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,15,"O, mickle is the powerful grace that lies"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,16,"In herbs, plants, stones, and their true qualities:"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,17,For nought so vile that on the earth doth live
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,18,"But to the earth some special good doth give,"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,19,Nor aught so good but strain'd from that fair use
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,20,"Revolts from true birth, stumbling on abuse:"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,21,"Virtue itself turns vice, being misapplied;"
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,22,And vice sometimes by action dignified.
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,23,Within the infant rind of this small flower
The Tragedy of Romeo and Juliet,2,3,FRIAR LAURENCE,24,Poison hath residence and medicine power:
