Play,Act,Scene,Character,Line Number,Text
The Tragedy of Julius Caesar,2,1,LUCIUS,2,"And half their faces buried in their cloaks,"
The Tragedy of Julius Caesar,2,1,LUCIUS,3,That by no means I may discover them
The Tragedy of Julius Caesar,2,1,LUCIUS,4,By any mark of favour.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,Let 'em enter.
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"They are the faction. O conspiracy,"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"Shamest thou to show thy dangerous brow by night,"
The Tragedy of Julius Caesar,2,1,BRUTUS,4,"When evils are most free? O, then by day"
The Tragedy of Julius Caesar,2,1,BRUTUS,5,Where wilt thou find a cavern dark enough
The Tragedy of Julius Caesar,2,1,BRUTUS,6,"To mask thy monstrous visage? Seek none, conspiracy;"
The Tragedy of Julius Caesar,2,1,BRUTUS,7,Hide it in smiles and affability:
The Tragedy of Julius Caesar,2,1,BRUTUS,8,"For if thou path, thy native semblance on,"
The Tragedy of Julius Caesar,2,1,BRUTUS,9,Not Erebus itself were dim enough
The Tragedy of Julius Caesar,2,1,BRUTUS,10,To hide thee from prevention.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,I think we are too bold upon your rest:
The Tragedy of Julius Caesar,2,1,CASSIUS,2,"Good morrow, Brutus; do we trouble you?"
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"I have been up this hour, awake all night."
The Tragedy of Julius Caesar,2,1,BRUTUS,2,Know I these men that come along with you?
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"Yes, every man of them, and no man here"
The Tragedy of Julius Caesar,2,1,CASSIUS,2,But honours you; and every one doth wish
The Tragedy of Julius Caesar,2,1,CASSIUS,3,You had but that opinion of yourself
The Tragedy of Julius Caesar,2,1,CASSIUS,4,Which every noble Roman bears of you.
The Tragedy of Julius Caesar,2,1,CASSIUS,5,This is Trebonius.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,He is welcome hither.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"This, Decius Brutus."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,He is welcome too.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"This, Casca; this, Cinna; and this, Metellus Cimber."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,They are all welcome.
The Tragedy of Julius Caesar,2,1,BRUTUS,2,What watchful cares do interpose themselves
The Tragedy of Julius Caesar,2,1,BRUTUS,3,Betwixt your eyes and night?
The Tragedy of Julius Caesar,2,1,CASSIUS,1,Shall I entreat a word?
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,1,Here lies the east: doth not the day break here?
The Tragedy of Julius Caesar,2,1,CASCA,1,No.
The Tragedy of Julius Caesar,2,1,CINNA,1,"O, pardon, sir, it doth; and yon gray lines"
The Tragedy of Julius Caesar,2,1,CINNA,2,That fret the clouds are messengers of day.
The Tragedy of Julius Caesar,2,1,CASCA,1,You shall confess that you are both deceived.
The Tragedy of Julius Caesar,2,1,CASCA,2,"Here, as I point my sword, the sun arises,"
The Tragedy of Julius Caesar,2,1,CASCA,3,"Which is a great way growing on the south,"
The Tragedy of Julius Caesar,2,1,CASCA,4,Weighing the youthful season of the year.
The Tragedy of Julius Caesar,2,1,CASCA,5,Some two months hence up higher toward the north
The Tragedy of Julius Caesar,2,1,CASCA,6,He first presents his fire; and the high east
The Tragedy of Julius Caesar,2,1,CASCA,7,"Stands, as the Capitol, directly here."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Give me your hands all over, one by one."
The Tragedy of Julius Caesar,2,1,CASSIUS,1,And let us swear our resolution.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"No, not an oath: if not the face of men,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"The sufferance of our souls, the time's abuse,--"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"If these be motives weak, break off betimes,"
The Tragedy of Julius Caesar,2,1,BRUTUS,4,And every man hence to his idle bed;
The Tragedy of Julius Caesar,2,1,BRUTUS,5,"So let high-sighted tyranny range on,"
The Tragedy of Julius Caesar,2,1,BRUTUS,6,"Till each man drop by lottery. But if these,"
The Tragedy of Julius Caesar,2,1,BRUTUS,7,"As I am sure they do, bear fire enough"
The Tragedy of Julius Caesar,2,1,BRUTUS,8,To kindle cowards and to steel with valour
The Tragedy of Julius Caesar,2,1,BRUTUS,9,"The melting spirits of women, then, countrymen,"
The Tragedy of Julius Caesar,2,1,BRUTUS,10,"What need we any spur but our own cause,"
The Tragedy of Julius Caesar,2,1,BRUTUS,11,To prick us to redress? what other bond
The Tragedy of Julius Caesar,2,1,BRUTUS,12,"Than secret Romans, that have spoke the word,"
The Tragedy of Julius Caesar,2,1,BRUTUS,13,And will not palter? and what other oath
The Tragedy of Julius Caesar,2,1,BRUTUS,14,"Than honesty to honesty engaged,"
The Tragedy of Julius Caesar,2,1,BRUTUS,15,"That this shall be, or we will fall for it?"
The Tragedy of Julius Caesar,2,1,BRUTUS,16,"Swear priests and cowards and men cautelous,"
The Tragedy of Julius Caesar,2,1,BRUTUS,17,Old feeble carrions and such suffering souls
The Tragedy of Julius Caesar,2,1,BRUTUS,18,That welcome wrongs; unto bad causes swear
The Tragedy of Julius Caesar,2,1,BRUTUS,19,Such creatures as men doubt; but do not stain
The Tragedy of Julius Caesar,2,1,BRUTUS,20,"The even virtue of our enterprise,"
The Tragedy of Julius Caesar,2,1,BRUTUS,21,"Nor the insuppressive mettle of our spirits,"
The Tragedy of Julius Caesar,2,1,BRUTUS,22,To think that or our cause or our performance
The Tragedy of Julius Caesar,2,1,BRUTUS,23,Did need an oath; when every drop of blood
The Tragedy of Julius Caesar,2,1,BRUTUS,24,"That every Roman bears, and nobly bears,"
The Tragedy of Julius Caesar,2,1,BRUTUS,25,"Is guilty of a several bastardy,"
The Tragedy of Julius Caesar,2,1,BRUTUS,26,If he do break the smallest particle
The Tragedy of Julius Caesar,2,1,BRUTUS,27,Of any promise that hath pass'd from him.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,But what of Cicero? shall we sound him?
The Tragedy of Julius Caesar,2,1,CASSIUS,2,I think he will stand very strong with us.
The Tragedy of Julius Caesar,2,1,CASCA,1,Let us not leave him out.
The Tragedy of Julius Caesar,2,1,CINNA,1,"No, by no means."
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,1,"O, let us have him, for his silver hairs"
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,2,Will purchase us a good opinion
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,3,And buy men's voices to commend our deeds:
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,4,"It shall be said, his judgment ruled our hands;"
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,5,"Our youths and wildness shall no whit appear,"
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,6,But all be buried in his gravity.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"O, name him not: let us not break with him;"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,For he will never follow any thing
The Tragedy of Julius Caesar,2,1,BRUTUS,3,That other men begin.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,Then leave him out.
The Tragedy of Julius Caesar,2,1,CASCA,1,Indeed he is not fit.
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,1,Shall no man else be touch'd but only Caesar?
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"Decius, well urged: I think it is not meet,"
The Tragedy of Julius Caesar,2,1,CASSIUS,2,"Mark Antony, so well beloved of Caesar,"
The Tragedy of Julius Caesar,2,1,CASSIUS,3,Should outlive Caesar: we shall find of him
The Tragedy of Julius Caesar,2,1,CASSIUS,4,"A shrewd contriver; and, you know, his means,"
The Tragedy of Julius Caesar,2,1,CASSIUS,5,"If he improve them, may well stretch so far"
The Tragedy of Julius Caesar,2,1,CASSIUS,6,"As to annoy us all: which to prevent,"
The Tragedy of Julius Caesar,2,1,CASSIUS,7,Let Antony and Caesar fall together.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Our course will seem too bloody, Caius Cassius,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"To cut the head off and then hack the limbs,"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,Like wrath in death and envy afterwards;
The Tragedy of Julius Caesar,2,1,BRUTUS,4,For Antony is but a limb of Caesar:
The Tragedy of Julius Caesar,2,1,BRUTUS,5,"Let us be sacrificers, but not butchers, Caius."
The Tragedy of Julius Caesar,2,1,BRUTUS,6,We all stand up against the spirit of Caesar;
The Tragedy of Julius Caesar,2,1,BRUTUS,7,And in the spirit of men there is no blood:
The Tragedy of Julius Caesar,2,1,BRUTUS,8,"O, that we then could come by Caesar's spirit,"
The Tragedy of Julius Caesar,2,1,BRUTUS,9,"And not dismember Caesar! But, alas,"
The Tragedy of Julius Caesar,2,1,BRUTUS,10,"Caesar must bleed for it! And, gentle friends,"
The Tragedy of Julius Caesar,2,1,BRUTUS,11,"Let's kill him boldly, but not wrathfully;"
The Tragedy of Julius Caesar,2,1,BRUTUS,12,"Let's carve him as a dish fit for the gods,"
The Tragedy of Julius Caesar,2,1,BRUTUS,13,Not hew him as a carcass fit for hounds:
The Tragedy of Julius Caesar,2,1,BRUTUS,14,"And let our hearts, as subtle masters do,"
The Tragedy of Julius Caesar,2,1,BRUTUS,15,"Stir up their servants to an act of rage,"
The Tragedy of Julius Caesar,2,1,BRUTUS,16,And after seem to chide 'em. This shall make
The Tragedy of Julius Caesar,2,1,BRUTUS,17,Our purpose necessary and not envious:
The Tragedy of Julius Caesar,2,1,BRUTUS,18,"Which so appearing to the common eyes,"
The Tragedy of Julius Caesar,2,1,BRUTUS,19,"We shall be call'd purgers, not murderers."
The Tragedy of Julius Caesar,2,1,BRUTUS,20,"And for Mark Antony, think not of him;"
The Tragedy of Julius Caesar,2,1,BRUTUS,21,For he can do no more than Caesar's arm
The Tragedy of Julius Caesar,2,1,BRUTUS,22,When Caesar's head is off.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,Yet I fear him;
The Tragedy of Julius Caesar,2,1,CASSIUS,2,For in the ingrafted love he bears to Caesar--
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Alas, good Cassius, do not think of him:"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"If he love Caesar, all that he can do"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"Is to himself, take thought and die for Caesar:"
The Tragedy of Julius Caesar,2,1,BRUTUS,4,And that were much he should; for he is given
The Tragedy of Julius Caesar,2,1,BRUTUS,5,"To sports, to wildness and much company."
The Tragedy of Julius Caesar,2,1,TREBONIUS,1,There is no fear in him; let him not die;
The Tragedy of Julius Caesar,2,1,TREBONIUS,2,"For he will live, and laugh at this hereafter."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,Peace! count the clock.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,The clock hath stricken three.
The Tragedy of Julius Caesar,2,1,TREBONIUS,1,'Tis time to part.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"But it is doubtful yet,"
The Tragedy of Julius Caesar,2,1,CASSIUS,2,"Whether Caesar will come forth to-day, or no;"
The Tragedy of Julius Caesar,2,1,CASSIUS,3,"For he is superstitious grown of late,"
The Tragedy of Julius Caesar,2,1,CASSIUS,4,Quite from the main opinion he held once
The Tragedy of Julius Caesar,2,1,CASSIUS,5,"Of fantasy, of dreams and ceremonies:"
The Tragedy of Julius Caesar,2,1,CASSIUS,6,"It may be, these apparent prodigies,"
The Tragedy of Julius Caesar,2,1,CASSIUS,7,"The unaccustom'd terror of this night,"
The Tragedy of Julius Caesar,2,1,CASSIUS,8,"And the persuasion of his augurers,"
The Tragedy of Julius Caesar,2,1,CASSIUS,9,May hold him from the Capitol to-day.
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,1,"Never fear that: if he be so resolved,"
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,2,I can o'ersway him; for he loves to hear
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,3,"That unicorns may be betray'd with trees,"
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,4,"And bears with glasses, elephants with holes,"
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,5,Lions with toils and men with flatterers;
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,6,"But when I tell him he hates flatterers,"
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,7,"He says he does, being then most flattered."
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,8,Let me work;
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,9,"For I can give his humour the true bent,"
The Tragedy of Julius Caesar,2,1,DECIUS BRUTUS,10,And I will bring him to the Capitol.
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"Nay, we will all of us be there to fetch him."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,By the eighth hour: is that the uttermost?
The Tragedy of Julius Caesar,2,1,CINNA,1,"Be that the uttermost, and fail not then."
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,1,"Caius Ligarius doth bear Caesar hard,"
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,2,Who rated him for speaking well of Pompey:
The Tragedy of Julius Caesar,2,1,METELLUS CIMBER,3,I wonder none of you have thought of him.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Now, good Metellus, go along by him:"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"He loves me well, and I have given him reasons;"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"Send him but hither, and I'll fashion him."
The Tragedy of Julius Caesar,2,1,CASSIUS,1,"The morning comes upon 's: we'll leave you, Brutus."
The Tragedy of Julius Caesar,2,1,CASSIUS,2,"And, friends, disperse yourselves; but all remember"
The Tragedy of Julius Caesar,2,1,CASSIUS,3,"What you have said, and show yourselves true Romans."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Good gentlemen, look fresh and merrily;"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"Let not our looks put on our purposes,"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"But bear it as our Roman actors do,"
The Tragedy of Julius Caesar,2,1,BRUTUS,4,With untired spirits and formal constancy:
The Tragedy of Julius Caesar,2,1,BRUTUS,5,And so good morrow to you every one.
The Tragedy of Julius Caesar,2,1,BRUTUS,6,Boy! Lucius! Fast asleep? It is no matter;
The Tragedy of Julius Caesar,2,1,BRUTUS,7,Enjoy the honey-heavy dew of slumber:
The Tragedy of Julius Caesar,2,1,BRUTUS,8,"Thou hast no figures nor no fantasies,"
The Tragedy of Julius Caesar,2,1,BRUTUS,9,Which busy care draws in the brains of men;
The Tragedy of Julius Caesar,2,1,BRUTUS,10,Therefore thou sleep'st so sound.
The Tragedy of Julius Caesar,2,1,PORTIA,1,"Brutus, my lord!"
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Portia, what mean you? wherefore rise you now?"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,It is not for your health thus to commit
The Tragedy of Julius Caesar,2,1,BRUTUS,3,Your weak condition to the raw cold morning.
The Tragedy of Julius Caesar,2,1,PORTIA,1,"Nor for yours neither. You've ungently, Brutus,"
The Tragedy of Julius Caesar,2,1,PORTIA,2,"Stole from my bed: and yesternight, at supper,"
The Tragedy of Julius Caesar,2,1,PORTIA,3,"You suddenly arose, and walk'd about,"
The Tragedy of Julius Caesar,2,1,PORTIA,4,"Musing and sighing, with your arms across,"
The Tragedy of Julius Caesar,2,1,PORTIA,5,"And when I ask'd you what the matter was,"
The Tragedy of Julius Caesar,2,1,PORTIA,6,You stared upon me with ungentle looks;
The Tragedy of Julius Caesar,2,1,PORTIA,7,"I urged you further; then you scratch'd your head,"
The Tragedy of Julius Caesar,2,1,PORTIA,8,And too impatiently stamp'd with your foot;
The Tragedy of Julius Caesar,2,1,PORTIA,9,"Yet I insisted, yet you answer'd not,"
The Tragedy of Julius Caesar,2,1,PORTIA,10,"But, with an angry wafture of your hand,"
The Tragedy of Julius Caesar,2,1,PORTIA,11,Gave sign for me to leave you: so I did;
The Tragedy of Julius Caesar,2,1,PORTIA,12,Fearing to strengthen that impatience
The Tragedy of Julius Caesar,2,1,PORTIA,13,"Which seem'd too much enkindled, and withal"
The Tragedy of Julius Caesar,2,1,PORTIA,14,"Hoping it was but an effect of humour,"
The Tragedy of Julius Caesar,2,1,PORTIA,15,Which sometime hath his hour with every man.
The Tragedy of Julius Caesar,2,1,PORTIA,16,"It will not let you eat, nor talk, nor sleep,"
The Tragedy of Julius Caesar,2,1,PORTIA,17,And could it work so much upon your shape
The Tragedy of Julius Caesar,2,1,PORTIA,18,"As it hath much prevail'd on your condition,"
The Tragedy of Julius Caesar,2,1,PORTIA,19,"I should not know you, Brutus. Dear my lord,"
The Tragedy of Julius Caesar,2,1,PORTIA,20,Make me acquainted with your cause of grief.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"I am not well in health, and that is all."
The Tragedy of Julius Caesar,2,1,PORTIA,1,"Brutus is wise, and, were he not in health,"
The Tragedy of Julius Caesar,2,1,PORTIA,2,He would embrace the means to come by it.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Why, so I do. Good Portia, go to bed."
The Tragedy of Julius Caesar,2,1,PORTIA,1,Is Brutus sick? and is it physical
The Tragedy of Julius Caesar,2,1,PORTIA,2,To walk unbraced and suck up the humours
The Tragedy of Julius Caesar,2,1,PORTIA,3,"Of the dank morning? What, is Brutus sick,"
The Tragedy of Julius Caesar,2,1,PORTIA,4,"And will he steal out of his wholesome bed,"
The Tragedy of Julius Caesar,2,1,PORTIA,5,To dare the vile contagion of the night
The Tragedy of Julius Caesar,2,1,PORTIA,6,And tempt the rheumy and unpurged air
The Tragedy of Julius Caesar,2,1,PORTIA,7,"To add unto his sickness? No, my Brutus;"
The Tragedy of Julius Caesar,2,1,PORTIA,8,"You have some sick offence within your mind,"
The Tragedy of Julius Caesar,2,1,PORTIA,9,"Which, by the right and virtue of my place,"
The Tragedy of Julius Caesar,2,1,PORTIA,10,"I ought to know of: and, upon my knees,"
The Tragedy of Julius Caesar,2,1,PORTIA,11,"I charm you, by my once-commended beauty,"
The Tragedy of Julius Caesar,2,1,PORTIA,12,By all your vows of love and that great vow
The Tragedy of Julius Caesar,2,1,PORTIA,13,"Which did incorporate and make us one,"
The Tragedy of Julius Caesar,2,1,PORTIA,14,"That you unfold to me, yourself, your half,"
The Tragedy of Julius Caesar,2,1,PORTIA,15,"Why you are heavy, and what men to-night"
The Tragedy of Julius Caesar,2,1,PORTIA,16,Have had to resort to you: for here have been
The Tragedy of Julius Caesar,2,1,PORTIA,17,"Some six or seven, who did hide their faces"
The Tragedy of Julius Caesar,2,1,PORTIA,18,Even from darkness.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Kneel not, gentle Portia."
The Tragedy of Julius Caesar,2,1,PORTIA,1,"I should not need, if you were gentle Brutus."
The Tragedy of Julius Caesar,2,1,PORTIA,2,"Within the bond of marriage, tell me, Brutus,"
The Tragedy of Julius Caesar,2,1,PORTIA,3,Is it excepted I should know no secrets
The Tragedy of Julius Caesar,2,1,PORTIA,4,That appertain to you? Am I yourself
The Tragedy of Julius Caesar,2,1,PORTIA,5,"But, as it were, in sort or limitation,"
The Tragedy of Julius Caesar,2,1,PORTIA,6,"To keep with you at meals, comfort your bed,"
The Tragedy of Julius Caesar,2,1,PORTIA,7,And talk to you sometimes? Dwell I but in the suburbs
The Tragedy of Julius Caesar,2,1,PORTIA,8,"Of your good pleasure? If it be no more,"
The Tragedy of Julius Caesar,2,1,PORTIA,9,"Portia is Brutus' harlot, not his wife."
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"You are my true and honourable wife,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,As dear to me as are the ruddy drops
The Tragedy of Julius Caesar,2,1,BRUTUS,3,That visit my sad heart
The Tragedy of Julius Caesar,2,1,PORTIA,1,"If this were true, then should I know this secret."
The Tragedy of Julius Caesar,2,1,PORTIA,2,I grant I am a woman; but withal
The Tragedy of Julius Caesar,2,1,PORTIA,3,A woman that Lord Brutus took to wife:
The Tragedy of Julius Caesar,2,1,PORTIA,4,I grant I am a woman; but withal
The Tragedy of Julius Caesar,2,1,PORTIA,5,"A woman well-reputed, Cato's daughter."
The Tragedy of Julius Caesar,2,1,PORTIA,6,"Think you I am no stronger than my sex,"
The Tragedy of Julius Caesar,2,1,PORTIA,7,Being so father'd and so husbanded?
The Tragedy of Julius Caesar,2,1,PORTIA,8,"Tell me your counsels, I will not disclose 'em:"
The Tragedy of Julius Caesar,2,1,PORTIA,9,"I have made strong proof of my constancy,"
The Tragedy of Julius Caesar,2,1,PORTIA,10,Giving myself a voluntary wound
The Tragedy of Julius Caesar,2,1,PORTIA,11,"Here, in the thigh: can I bear that with patience."
The Tragedy of Julius Caesar,2,1,PORTIA,12,And not my husband's secrets?
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"O ye gods,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,Render me worthy of this noble wife!
The Tragedy of Julius Caesar,2,1,BRUTUS,3,"Hark, hark! one knocks: Portia, go in awhile;"
The Tragedy of Julius Caesar,2,1,BRUTUS,4,And by and by thy bosom shall partake
The Tragedy of Julius Caesar,2,1,BRUTUS,5,The secrets of my heart.
The Tragedy of Julius Caesar,2,1,BRUTUS,6,"All my engagements I will construe to thee,"
The Tragedy of Julius Caesar,2,1,BRUTUS,7,All the charactery of my sad brows:
The Tragedy of Julius Caesar,2,1,BRUTUS,8,Leave me with haste.
The Tragedy of Julius Caesar,2,1,BRUTUS,9,"Lucius, who's that knocks?"
The Tragedy of Julius Caesar,2,1,LUCIUS,1,He is a sick man that would speak with you.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Caius Ligarius, that Metellus spake of."
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"Boy, stand aside. Caius Ligarius! how?"
The Tragedy of Julius Caesar,2,1,LIGARIUS,1,Vouchsafe good morrow from a feeble tongue.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"O, what a time have you chose out, brave Caius,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,To wear a kerchief! Would you were not sick!
The Tragedy of Julius Caesar,2,1,LIGARIUS,1,"I am not sick, if Brutus have in hand"
The Tragedy of Julius Caesar,2,1,LIGARIUS,2,Any exploit worthy the name of honour.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Such an exploit have I in hand, Ligarius,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,Had you a healthful ear to hear of it.
The Tragedy of Julius Caesar,2,1,LIGARIUS,1,"By all the gods that Romans bow before,"
The Tragedy of Julius Caesar,2,1,LIGARIUS,2,I here discard my sickness! Soul of Rome!
The Tragedy of Julius Caesar,2,1,LIGARIUS,3,"Brave son, derived from honourable loins!"
The Tragedy of Julius Caesar,2,1,LIGARIUS,4,"Thou, like an exorcist, hast conjured up"
The Tragedy of Julius Caesar,2,1,LIGARIUS,5,"My mortified spirit. Now bid me run,"
The Tragedy of Julius Caesar,2,1,LIGARIUS,6,And I will strive with things impossible;
The Tragedy of Julius Caesar,2,1,LIGARIUS,7,"Yea, get the better of them. What's to do?"
The Tragedy of Julius Caesar,2,1,BRUTUS,1,A piece of work that will make sick men whole.
The Tragedy of Julius Caesar,2,1,LIGARIUS,1,But are not some whole that we must make sick?
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"That must we also. What it is, my Caius,"
The Tragedy of Julius Caesar,2,1,BRUTUS,2,"I shall unfold to thee, as we are going"
The Tragedy of Julius Caesar,2,1,BRUTUS,3,To whom it must be done.
The Tragedy of Julius Caesar,2,1,LIGARIUS,1,"Set on your foot,"
The Tragedy of Julius Caesar,2,1,LIGARIUS,2,"And with a heart new-fired I follow you,"
The Tragedy of Julius Caesar,2,1,LIGARIUS,3,To do I know not what: but it sufficeth
The Tragedy of Julius Caesar,2,1,LIGARIUS,4,That Brutus leads me on.
The Tragedy of Julius Caesar,2,1,BRUTUS,1,"Follow me, then."
The Tragedy of Julius Caesar,2,2,CAESAR,1,Nor heaven nor earth have been at peace to-night:
The Tragedy of Julius Caesar,2,2,CAESAR,2,"Thrice hath Calpurnia in her sleep cried out,"
The Tragedy of Julius Caesar,2,2,CAESAR,3,"'Help, ho! they murder Caesar!' Who's within?"
The Tragedy of Julius Caesar,2,2,SERVANT,1,My lord?
The Tragedy of Julius Caesar,2,2,CAESAR,1,Go bid the priests do present sacrifice
The Tragedy of Julius Caesar,2,2,CAESAR,2,And bring me their opinions of success.
The Tragedy of Julius Caesar,2,2,SERVANT,1,"I will, my lord."
The Tragedy of Julius Caesar,2,2,CALPURNIA,1,"What mean you, Caesar? think you to walk forth?"
The Tragedy of Julius Caesar,2,2,CALPURNIA,2,You shall not stir out of your house to-day.
The Tragedy of Julius Caesar,2,2,CAESAR,1,Caesar shall forth: the things that threaten'd me
The Tragedy of Julius Caesar,2,2,CAESAR,2,Ne'er look'd but on my back; when they shall see
The Tragedy of Julius Caesar,2,2,CAESAR,3,"The face of Caesar, they are vanished."
The Tragedy of Julius Caesar,2,2,CALPURNIA,1,"Caesar, I never stood on ceremonies,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,2,"Yet now they fright me. There is one within,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,3,"Besides the things that we have heard and seen,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,4,Recounts most horrid sights seen by the watch.
The Tragedy of Julius Caesar,2,2,CALPURNIA,5,A lioness hath whelped in the streets;
The Tragedy of Julius Caesar,2,2,CALPURNIA,6,"And graves have yawn'd, and yielded up their dead;"
The Tragedy of Julius Caesar,2,2,CALPURNIA,7,"Fierce fiery warriors fought upon the clouds,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,8,"In ranks and squadrons and right form of war,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,9,Which drizzled blood upon the Capitol;
The Tragedy of Julius Caesar,2,2,CALPURNIA,10,"The noise of battle hurtled in the air,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,11,"Horses did neigh, and dying men did groan,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,12,And ghosts did shriek and squeal about the streets.
The Tragedy of Julius Caesar,2,2,CALPURNIA,13,"O Caesar! these things are beyond all use,"
The Tragedy of Julius Caesar,2,2,CALPURNIA,14,And I do fear them.
The Tragedy of Julius Caesar,2,2,CAESAR,1,What can be avoided
The Tragedy of Julius Caesar,2,2,CAESAR,2,Whose end is purposed by the mighty gods?
The Tragedy of Julius Caesar,2,2,CAESAR,3,Yet Caesar shall go forth; for these predictions
The Tragedy of Julius Caesar,2,2,CAESAR,4,Are to the world in general as to Caesar.
The Tragedy of Julius Caesar,2,2,CALPURNIA,1,"When beggars die, there are no comets seen;"
The Tragedy of Julius Caesar,2,2,CALPURNIA,2,The heavens themselves blaze forth the death of princes.
The Tragedy of Julius Caesar,2,2,CAESAR,1,Cowards die many times before their deaths;
The Tragedy of Julius Caesar,2,2,CAESAR,2,The valiant never taste of death but once.
The Tragedy of Julius Caesar,2,2,CAESAR,3,Of all the wonders that I yet have heard.
The Tragedy of Julius Caesar,2,2,CAESAR,4,It seems to me most strange that men should fear;
The Tragedy of Julius Caesar,2,2,CAESAR,5,"Seeing that death, a necessary end,"
The Tragedy of Julius Caesar,2,2,CAESAR,6,Will come when it will come.
The Tragedy of Julius Caesar,2,2,CAESAR,7,What say the augurers?
The Tragedy of Julius Caesar,2,2,SERVANT,1,They would not have you to stir forth to-day.
The Tragedy of Julius Caesar,2,2,SERVANT,2,"Plucking the entrails of an offering forth,"
The Tragedy of Julius Caesar,2,2,SERVANT,3,They could not find a heart within the beast.
